"name","status","canonical","replacement","since","notes"
"coordinate_fidelity_audit","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 048-semantic-validation-0-7.R. Lifecycle status does not establish construct validity."
"coordinate_space","core","coordinate_space",,"0.9.0.9000","Curated module-level core classification; source: 007-coordinates-time.R. Lifecycle status does not establish construct validity."
"coverage_calibration_curve","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 081-validation-extras-0-9.R. Lifecycle status does not establish construct validity."
"create_public_benchmark","workflow","create_public_benchmark",,"0.9.0.9000","Curated module-level workflow classification; source: 021-validation-program.R. Lifecycle status does not establish construct validity."
"create_validation_bundle","core","create_validation_bundle",,"0.9.0.9000","Curated module-level core classification; source: 017-format-validation.R. Lifecycle status does not establish construct validity."
"cross_device_process_equating_audit","experimental",,,"0.9.0.9000","Curated module-level experimental classification; source: 054-additional-process-measurement-0-7.R. Lifecycle status does not establish construct validity."
"cross_recurrence","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 039-recurrence-analysis.R. Lifecycle status does not establish construct validity."
"cross_version_adapter_regression","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 055-requested-api-completion-0-7.R. Lifecycle status does not establish construct validity."
"crossed_grouped_cv","workflow","crossed_grouped_cv",,"0.9.0.9000","Curated module-level workflow classification; source: 021-validation-program.R. Lifecycle status does not establish construct validity."
"crossed_grouped_folds","workflow","crossed_grouped_folds",,"0.9.0.9000","Curated module-level workflow classification; source: 021-validation-program.R. Lifecycle status does not establish construct validity."
"crossmodal_recurrence_model","workflow","crossmodal_recurrence_model",,"0.9.0.9000","Curated module-level workflow classification; source: 047-measurement-intelligence-adapters.R. Lifecycle status does not establish construct validity."
"data_quality_reporting_table","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 076-calibration-quality-uncertainty-0-9.R. Lifecycle status does not establish construct validity."
"decision_manifest_diff","workflow","decision_manifest_diff",,"0.9.0.9000","Curated module-level workflow classification; source: 073-decision-manifests-0-9.R. Lifecycle status does not establish construct validity."
"decision_manifest_hash","workflow","decision_manifest_hash",,"0.9.0.9000","Curated module-level workflow classification; source: 073-decision-manifests-0-9.R. Lifecycle status does not establish construct validity."
"decision_manifest_table","workflow","decision_manifest_table",,"0.9.0.9000","Curated module-level workflow classification; source: 073-decision-manifests-0-9.R. Lifecycle status does not establish construct validity."
"decision_space_coverage","workflow","decision_space_coverage",,"0.9.0.9000","Curated module-level workflow classification; source: 073-decision-manifests-0-9.R. Lifecycle status does not establish construct validity."
"decision_stability","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 072-sensitivity-multiverse-0-9.R. Lifecycle status does not establish construct validity."
"decode_dynamic_states","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 024-dynamic-irtree-engine.R. Lifecycle status does not establish construct validity."
"decompose_dif_evidence","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 044-process-dif-fairness.R. Lifecycle status does not establish construct validity."
"decompose_pupil_phase_amplitude","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 037-pupil-registration.R. Lifecycle status does not establish construct validity."
"derive_all_features","core","derive_all_features",,"0.9.0.9000","Curated module-level core classification; source: 010-features.R. Lifecycle status does not establish construct validity."
"derive_aoi_composition","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 032-compositional-aoi.R. Lifecycle status does not establish construct validity."
"derive_biometric_features","core","derive_biometric_features",,"0.9.0.9000","Curated module-level core classification; source: 010-features.R. Lifecycle status does not establish construct validity."
"derive_gaze_features","core","derive_gaze_features",,"0.9.0.9000","Curated module-level core classification; source: 010-features.R. Lifecycle status does not establish construct validity."
"derive_gazepoint_workflow_features","workflow","derive_gazepoint_workflow_features",,"0.9.0.9000","Curated module-level workflow classification; source: 019-gazepoint-downstream-workflow.R. Lifecycle status does not establish construct validity."
"derive_pupil_features","core","derive_pupil_features",,"0.9.0.9000","Curated module-level core classification; source: 010-features.R. Lifecycle status does not establish construct validity."
"derive_rt_features","core","derive_rt_features",,"0.9.0.9000","Curated module-level core classification; source: 010-features.R. Lifecycle status does not establish construct validity."
"design_process_dstudy","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 035-process-reliability.R. Lifecycle status does not establish construct validity."
"detect_blinks","core","detect_blinks",,"0.9.0.9000","Curated module-level core classification; source: 009-preprocessing.R. Lifecycle status does not establish construct validity."
"detect_calibration_drift","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 034-calibration-recalibration.R. Lifecycle status does not establish construct validity."
"detect_corrupt_partitions","workflow","detect_corrupt_partitions",,"0.9.0.9000","Curated module-level workflow classification; source: 028-api-storage-adapters.R. Lifecycle status does not establish construct validity."
"detect_eye_format","core","detect_eye_format",,"0.9.0.9000","Curated module-level core classification; source: 003-mapping-adapters.R. Lifecycle status does not establish construct validity."
"detect_fixations_idt","core","detect_fixations_idt",,"0.9.0.9000","Curated module-level core classification; source: 009-preprocessing.R. Lifecycle status does not establish construct validity."
"detect_fixations_ivt","core","detect_fixations_ivt",,"0.9.0.9000","Curated module-level core classification; source: 009-preprocessing.R. Lifecycle status does not establish construct validity."
"detect_irt_changepoints","experimental",,,"0.9.0.9000","Curated module-level experimental classification; source: 050-process-irt-models-0-7.R. Lifecycle status does not establish construct validity."
"detect_process_changepoint","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 055-requested-api-completion-0-7.R. Lifecycle status does not establish construct validity."
"detect_process_changepoints","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 042-process-episodes.R. Lifecycle status does not establish construct validity."
"detect_saccades","core","detect_saccades",,"0.9.0.9000","Curated module-level core classification; source: 009-preprocessing.R. Lifecycle status does not establish construct validity."
"device_facet_effects","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 055-requested-api-completion-0-7.R. Lifecycle status does not establish construct validity."
"diagnose_gaze_point_process","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 040-fixation-point-process.R. Lifecycle status does not establish construct validity."
