r_name,python_name,source_file,rd_help,r_signature,arg_count,uses_dots,s3_generic_or_method,related_tests,related_articles,lifecycle_status,plot_candidate,python_module,python_test_file,p0_discovered,p1_api,p2_structural,p3_semantic,p4_numerical,p5_algorithmic,p6_plot,p7_docs_examples,blocker
fit_explanatory_irt,fit_explanatory_irt,R/013-models.R,man/eyeprocess-models.Rd,"(
    x,
    formula,
    engine = c(""lme4"", ""glm"", ""brms""),
    participant_random = TRUE,
    item_random = TRUE,
    family = ""binomial"",
    ...)",7,True,False,,vignettes/psychometric-process-models.Rmd,experimental,False,eyeprocesspy.legacy_models,tests/test_legacy_models.py,yes,implemented,implemented,implemented_initial,not_started,python_reference_differs,not_applicable,docstring_initial,Cross-language numerical parity and exact R-engine identity remain pending; Python reference/backend differs or exact R backend is explicitly gated.
fit_gaze_informed_irt,fit_gaze_informed_irt,R/016-advanced-experimental.R,man/eyeprocess-experimental.Rd,"(x, response = ""score"", gaze_features, engine = c(""lme4"", ""glm"", ""brms""), ...)",5,True,False,,,experimental,False,eyeprocesspy.legacy_models,tests/test_legacy_models.py,yes,implemented,implemented,implemented_initial,not_started,python_reference_differs,not_applicable,docstring_initial,Cross-language numerical parity and exact R-engine identity remain pending; Python reference/backend differs or exact R backend is explicitly gated.
fit_gaze_weighted_choice,fit_gaze_weighted_choice,R/016-advanced-experimental.R,man/eyeprocess-experimental.Rd,"(
    x,
    response = ""score"",
    dwell_features,
    engine = c(""glm"", ""lme4""),
    ...)",5,True,False,,,experimental,False,eyeprocesspy.legacy_models,tests/test_legacy_models.py,yes,implemented,implemented,implemented_initial,not_started,python_reference_differs,not_applicable,docstring_initial,Cross-language numerical parity and exact R-engine identity remain pending; Python reference/backend differs or exact R backend is explicitly gated.
fit_irt,fit_irt,R/013-models.R,man/eyeprocess-models.Rd,"(
    x,
    engine = c(""mirt"", ""TAM"", ""rasch_glm""),
    model = 1,
    itemtype = ""2PL"",
    value = ""score"",
    ...)",6,True,False,,vignettes/psychometric-process-models.Rmd,experimental,False,eyeprocesspy.legacy_models,tests/test_legacy_models.py,yes,implemented,implemented,implemented_initial,not_started,python_reference_differs,not_applicable,docstring_initial,Cross-language numerical parity and exact R-engine identity remain pending; Python reference/backend differs or exact R backend is explicitly gated.
fit_joint_process_model,fit_joint_process_model,R/013-models.R,man/eyeprocess-models.Rd,"(
    x,
    accuracy_formula,
    rt_formula,
    process_formulas = NULL,
    engine = c(""brms"", ""separate""),
    ...)",6,True,False,,,experimental,False,eyeprocesspy.legacy_models,tests/test_legacy_models.py,yes,implemented,implemented,implemented_initial,not_started,python_reference_differs,not_applicable,docstring_initial,Cross-language numerical parity and exact R-engine identity remain pending; Python reference/backend differs or exact R backend is explicitly gated.
fit_multimodal_irt,fit_multimodal_irt,R/016-advanced-experimental.R,man/eyeprocess-experimental.Rd,"(x, response = ""score"", gaze_features = character(), pupil_features = character(), biometric_features = character(), engine = c(""lme4"", ""glm"", ""brms""), ...)",7,True,False,,,experimental,False,eyeprocesspy.legacy_models,tests/test_legacy_models.py,yes,implemented,implemented,implemented_initial,not_started,python_reference_differs,not_applicable,docstring_initial,Cross-language numerical parity and exact R-engine identity remain pending; Python reference/backend differs or exact R backend is explicitly gated.
fit_process_irt,fit_process_irt,R/016-advanced-experimental.R,man/eyeprocess-experimental.Rd,"(
    x,
    spec,
    engine = c(""lme4"", ""glm"", ""brms""),
    ...)",4,True,False,,vignettes/psychometric-process-models.Rmd,experimental,False,eyeprocesspy.legacy_models,tests/test_legacy_models.py,yes,implemented,implemented,implemented_initial,not_started,python_reference_differs,not_applicable,docstring_initial,Cross-language numerical parity and exact R-engine identity remain pending; Python reference/backend differs or exact R backend is explicitly gated.
fit_pupil_informed_irt,fit_pupil_informed_irt,R/016-advanced-experimental.R,man/eyeprocess-experimental.Rd,"(x, response = ""score"", pupil_features, engine = c(""lme4"", ""glm"", ""brms""), ...)",5,True,False,,,experimental,False,eyeprocesspy.legacy_models,tests/test_legacy_models.py,yes,implemented,implemented,implemented_initial,not_started,python_reference_differs,not_applicable,docstring_initial,Cross-language numerical parity and exact R-engine identity remain pending; Python reference/backend differs or exact R backend is explicitly gated.
fit_shared_process_factor,fit_shared_process_factor,R/013-models.R,man/eyeprocess-models.Rd,"(
    x,
    features,
    n_factors = 1L,
    center = TRUE,
    scale. = TRUE,
    append = TRUE,
    prefix = ""process_factor"")",7,False,False,,vignettes/psychometric-process-models.Rmd,experimental,False,eyeprocesspy.legacy_models,tests/test_legacy_models.py,yes,implemented,implemented,implemented_initial,not_started,source_ported,not_applicable,docstring_initial,
fit_strategy_mixture,fit_strategy_mixture,R/016-advanced-experimental.R,man/eyeprocess-experimental.Rd,"(
    x,
    features,
    centers = 2L,
    response_formula = NULL,
    seed = 1,
    append = TRUE)",6,False,False,,,experimental,False,eyeprocesspy.legacy_models,tests/test_legacy_models.py,yes,implemented,implemented,implemented_initial,not_started,python_reference_differs,not_applicable,docstring_initial,Cross-language numerical parity and exact R-engine identity remain pending; Python reference/backend differs or exact R backend is explicitly gated.
flag_gaze_outliers,flag_gaze_outliers,R/009-preprocessing.R,man/eyeprocess-preprocessing.Rd,"(x, method = c(""mad"", ""velocity"", ""bounds""), threshold = 6, max_velocity = NULL)",4,False,False,,,unclassified,False,eyeprocesspy.preprocess_features_09,tests/test_preprocess_features_09.py,yes,implemented,implemented,implemented_initial,tested_initial,source_ported,not_applicable,docstring_initial,
format_compatibility_matrix,format_compatibility_matrix,R/017-format-validation.R,man/eyeprocess-format-validation.Rd,(validation = NULL),1,False,False,tests/testthat/test-format-validation.R,vignettes/validating-real-exports.Rmd,unclassified,False,eyeprocesspy.io_validation_10,tests/test_io_format_validation_10.py,yes,implemented,implemented,implemented_initial,tested_initial,source_ported,not_applicable,docstring_initial,
format_validation_spec,format_validation_spec,R/017-format-validation.R,man/eyeprocess-format-validation.Rd,"(
    min_detection_confidence = 0.55,
    require_gaze = TRUE,
    require_native_time = TRUE,
    require_coordinate_space = TRUE,
    require_provenance = TRUE,
    require_raw_retention = FALSE,
    run_roundtrip = TRUE,
    numeric_tolerance = 1e-8,
    strict = FALSE)",9,False,False,tests/testthat/test-format-validation.R|tests/testthat/test-gazepoint-v72-real-structure.R,vignettes/validating-real-exports.Rmd,unclassified,False,eyeprocesspy.io_validation_10,tests/test_io_format_validation_10.py,yes,implemented,implemented,implemented_initial,tested_initial,source_ported,not_applicable,docstring_initial,
functional_pupil_features,functional_pupil_features,R/016-advanced-experimental.R,man/eyeprocess-experimental.Rd,"(
    x,
    df = 5L,
    grid_points = 100L,
    append = TRUE,
    prefix = ""pupil_basis"")",5,False,False,,,experimental,False,eyeprocesspy.legacy_models,tests/test_legacy_models.py,yes,implemented,implemented,implemented_initial,not_started,python_reference_differs,not_applicable,docstring_initial,Cross-language numerical parity and exact R-engine identity remain pending; Python reference/backend differs or exact R backend is explicitly gated.
gaze_entropy,gaze_entropy,R/010-features.R,man/eyeprocess-features.Rd,"(x, level = c(""trial"", ""recording""), source = c(""visits"", ""fixations"", ""samples""), base = 2)",4,False,False,,,unclassified,False,eyeprocesspy.preprocess_features_09,tests/test_preprocess_features_09.py,yes,implemented,implemented,implemented_initial,tested_initial,source_ported,not_applicable,docstring_initial,
gaze_velocity,gaze_velocity,R/009-preprocessing.R,man/eyeprocess-preprocessing.Rd,(data),1,False,False,,,unclassified,False,eyeprocesspy.preprocess_features_09,tests/test_preprocess_features_09.py,yes,implemented,implemented,implemented_initial,tested_initial,source_ported,not_applicable,docstring_initial,
gazepoint_analysis_tables,gazepoint_analysis_tables,R/019-gazepoint-downstream-workflow.R,man/gazepoint_analysis_tables.Rd,(x),1,False,False,,,unclassified,False,,,yes,not_started,not_started,not_started,not_started,not_started,not_applicable,not_started,
gazepoint_irt_tables,gazepoint_irt_tables,R/019-gazepoint-downstream-workflow.R,man/gazepoint_irt_tables.Rd,"(x, process_table = NULL)",2,False,False,,,unclassified,False,,,yes,not_started,not_started,not_started,not_started,not_started,not_applicable,not_started,
gazepoint_workflow_spec,gazepoint_workflow_spec,R/019-gazepoint-downstream-workflow.R,man/gazepoint_workflow_spec.Rd,"(
    expected_sampling_rate = 60,
    sampling_tolerance_hz = 5,
    minimum_valid_gaze = 0.80,
    minimum_valid_pupil = 0.70,
    pupil_interpolation = ""linear"",
    pupil_max_gap_ms = 150,
    pupil_filter = ""median"",
    pupil_window = 5L,
    pupil_baseline = ""none"",
    pupil_baseline_window = c(0, 0.5),
    detect_blinks = TRUE,
    biometric_channels = c(
      ""eda"", ""skin_conductance_level"", ""skin_conductance_response"",
      ""heart_rate"", ""interbeat_interval"", ""engagement_dial""
    ),
    create_plots = TRUE,
    create_html_report = TRUE,
    retain_raw = TRUE)",15,False,False,tests/testthat/test-gazepoint-downstream-workflow.R,vignettes/gazepoint-downstream-workflow.Rmd,unclassified,False,,,yes,not_started,not_started,not_started,not_started,not_started,not_applicable,not_started,
get_eye_table,get_eye_table,R/002-class.R,man/eyeprocess-class.Rd,"(x, table)",2,False,False,,,unclassified,False,src/eyeprocesspy/dataset.py,tests/test_core_parity.py,yes,implemented,implemented,implemented_initial,tested_initial,source_ported,not_applicable,docstring_initial,
gp_align_media_ids,gp_align_media_ids,R/005-import-gazepoint.R,man/eyeprocess-import-gazepoint.Rd,(x),1,False,False,,vignettes/gazepoint-workflows.Rmd,unclassified,False,eyeprocesspy.gazepoint_real_10,tests/test_gazepoint_real_10.py,yes,implemented,implemented,implemented_initial,tested_initial,source_ported,not_applicable,docstring_initial,
gp_audit_file_pairs,gp_audit_file_pairs,R/005-import-gazepoint.R,man/eyeprocess-import-gazepoint.Rd,(path),1,False,False,,vignettes/gazepoint-workflows.Rmd,unclassified,False,src/eyeprocesspy/gazepoint.py,tests/test_gazepoint_parity.py,yes,implemented,implemented,implemented_initial,tested_initial,source_ported,not_applicable,docstring_initial,
gp_check_biometrics_sync,gp_check_biometrics_sync,R/005-import-gazepoint.R,man/eyeprocess-import-gazepoint.Rd,"(x, ...)",2,True,False,,vignettes/gazepoint-workflows.Rmd,unclassified,False,eyeprocesspy.gazepoint_real_10,tests/test_gazepoint_real_10.py,yes,implemented,implemented,implemented_initial,tested_initial,source_ported,not_applicable,docstring_initial,
gp_check_fixation_ids,gp_check_fixation_ids,R/005-import-gazepoint.R,man/eyeprocess-import-gazepoint.Rd,(x),1,False,False,,vignettes/gazepoint-workflows.Rmd,unclassified,False,eyeprocesspy.gazepoint_real_10,tests/test_gazepoint_real_10.py,yes,implemented,implemented,implemented_initial,tested_initial,source_ported,not_applicable,docstring_initial,
gp_check_media_timing,gp_check_media_timing,R/005-import-gazepoint.R,man/eyeprocess-import-gazepoint.Rd,(x),1,False,False,,vignettes/gazepoint-workflows.Rmd,unclassified,False,eyeprocesspy.gazepoint_real_10,tests/test_gazepoint_real_10.py,yes,implemented,implemented,implemented_initial,tested_initial,source_ported,not_applicable,docstring_initial,
gp_check_pupil_channels,gp_check_pupil_channels,R/005-import-gazepoint.R,man/eyeprocess-import-gazepoint.Rd,"(x, ...)",2,True,False,,vignettes/gazepoint-workflows.Rmd,unclassified,False,eyeprocesspy.gazepoint_real_10,tests/test_gazepoint_real_10.py,yes,implemented,implemented,implemented_initial,tested_initial,source_ported,not_applicable,docstring_initial,
gp_check_sampling_rate,gp_check_sampling_rate,R/005-import-gazepoint.R,man/eyeprocess-import-gazepoint.Rd,"(x, ...)",2,True,False,,vignettes/gazepoint-workflows.Rmd,unclassified,False,eyeprocesspy.gazepoint_real_10,tests/test_gazepoint_real_10.py,yes,implemented,implemented,implemented_initial,tested_initial,source_ported,not_applicable,docstring_initial,
gp_check_validity_fields,gp_check_validity_fields,R/005-import-gazepoint.R,man/eyeprocess-import-gazepoint.Rd,"(x, ...)",2,True,False,,vignettes/gazepoint-workflows.Rmd,unclassified,False,eyeprocesspy.gazepoint_real_10,tests/test_gazepoint_real_10.py,yes,implemented,implemented,implemented_initial,tested_initial,source_ported,not_applicable,docstring_initial,
gp_identify_export_type,gp_identify_export_type,R/005-import-gazepoint.R,man/eyeprocess-import-gazepoint.Rd,(path),1,False,False,tests/testthat/test-gazepoint-v72-real-structure.R,,unclassified,False,src/eyeprocesspy/gazepoint.py,tests/test_gazepoint_parity.py,yes,implemented,implemented,implemented_initial,tested_initial,source_ported,not_applicable,docstring_initial,
gp_list_export_fields,gp_list_export_fields,R/005-import-gazepoint.R,man/eyeprocess-import-gazepoint.Rd,(path),1,False,False,,vignettes/gazepoint-workflows.Rmd,unclassified,False,src/eyeprocesspy/gazepoint.py,tests/test_gazepoint_parity.py,yes,implemented,implemented,implemented_initial,tested_initial,source_ported,not_applicable,docstring_initial,
gp_match_biometrics,gp_match_biometrics,R/005-import-gazepoint.R,man/eyeprocess-import-gazepoint.Rd,(path),1,False,False,tests/testthat/test-gazepoint.R,,unclassified,False,src/eyeprocesspy/gazepoint.py,tests/test_gazepoint_parity.py,yes,implemented,implemented,implemented_initial,tested_initial,source_ported,not_applicable,docstring_initial,
gp_match_recordings,gp_match_recordings,R/005-import-gazepoint.R,man/eyeprocess-import-gazepoint.Rd,(path),1,False,False,,,unclassified,False,src/eyeprocesspy/gazepoint.py,tests/test_gazepoint_parity.py,yes,implemented,implemented,implemented_initial,tested_initial,source_ported,not_applicable,docstring_initial,
gp_pair_exports,gp_pair_exports,R/005-import-gazepoint.R,man/eyeprocess-import-gazepoint.Rd,(path),1,False,False,tests/testthat/test-gazepoint-v72-real-structure.R,vignettes/gazepoint-workflows.Rmd,unclassified,False,src/eyeprocesspy/gazepoint.py,tests/test_gazepoint_parity.py,yes,implemented,implemented,implemented_initial,tested_initial,source_ported,not_applicable,docstring_initial,
gp_parse_markers,gp_parse_markers,R/005-import-gazepoint.R,man/eyeprocess-import-gazepoint.Rd,(x),1,False,False,,,unclassified,False,eyeprocesspy.gazepoint_real_10,tests/test_gazepoint_real_10.py,yes,implemented,implemented,implemented_initial,tested_initial,source_ported,not_applicable,docstring_initial,
